Name,Season,Team,Lg,Salary
Dennis Rodman,1993-94,San Antonio Spurs,NBA,2450000
Dennis Rodman,1994-95,San Antonio Spurs,NBA,2500000
Dennis Rodman,1995-96,Chicago Bulls,NBA,2500000
Dennis Rodman,1996-97,Chicago Bulls,NBA,9000000
Dennis Rodman,1997-98,Chicago Bulls,NBA,4500000
Dennis Rodman,1998-99,Los Angeles Lakers,NBA,1000000
Sergio Rodriguez,2006-07,Portland Trail Blazers,NBA,912000
Sergio Rodriguez,2007-08,Portland Trail Blazers,NBA,817000
Sergio Rodriguez,2008-09,Portland Trail Blazers,NBA,1048800
Sergio Rodriguez,2009-10,New York Knicks,NBA,1892035
Carlos Rogers,1994-95,Golden State Warriors,NBA,715000
Carlos Rogers,1995-96,Toronto Raptors,NBA,930000
Carlos Rogers,1996-97,Toronto Raptors,NBA,1144000
Carlos Rogers,1997-98,Toronto Raptors,NBA,1900000
Carlos Rogers,1998-99,Portland Trail Blazers,NBA,2000000
Carlos Rogers,1999-00,Houston Rockets,NBA,2100000
Carlos Rogers,2000-01,Houston Rockets,NBA,2200000
Carlos Rogers,2001-02,Indiana Pacers,NBA,778350
Rodney Rogers,1993-94,Denver Nuggets,NBA,150000
Rodney Rogers,1994-95,Denver Nuggets,NBA,1560000
Rodney Rogers,1995-96,Los Angeles Clippers,NBA,1920000
Rodney Rogers,1996-97,Los Angeles Clippers,NBA,2280000
Rodney Rogers,1997-98,Los Angeles Clippers,NBA,2640000
Rodney Rogers,1998-99,Los Angeles Clippers,NBA,3000000
Rodney Rogers,1999-00,Phoenix Suns,NBA,2000000
Rodney Rogers,2000-01,Phoenix Suns,NBA,2200000
Rodney Rogers,2001-02,Phoenix Suns,NBA,2400000
Rodney Rogers,2002-03,New Jersey Nets,NBA,2796000
Rodney Rogers,2003-04,New Jersey Nets,NBA,3075600
Rodney Rogers,2004-05,New Orleans Hornets,NBA,2700000
Roy Rogers,1996-97,Vancouver Grizzlies,NBA,664000
Roy Rogers,1997-98,Boston Celtics,NBA,763080
Roy Rogers,1998-99,Chicago Bulls,NBA,862560
Roy Rogers,1999-00,Denver Nuggets,NBA,485000
Roy Rogers,2000-01,Sacramento Kings,NBA,523500
Rajon Rondo,2006-07,Boston Celtics,NBA,1143600
Rajon Rondo,2007-08,Boston Celtics,NBA,1229280
Rajon Rondo,2008-09,Boston Celtics,NBA,1315080
Rajon Rondo,2009-10,Boston Celtics,NBA,2094922
Rajon Rondo,2010-11,Boston Celtics,NBA,9090911
Rajon Rondo,2011-12,Boston Celtics,NBA,10045455
Rajon Rondo,2012-13,Boston Celtics,NBA,11000000
Rajon Rondo,2013-14,Boston Celtics,NBA,11954545
Rajon Rondo,2014-15,Dallas Mavericks,NBA,12909091
Rajon Rondo,2015-16,Sacramento Kings,NBA,9500000
Sean Rooks,1992-93,Dallas Mavericks,NBA,375000
Sean Rooks,1993-94,Dallas Mavericks,NBA,488000
Sean Rooks,1994-95,Minnesota Timberwolves,NBA,600000
Sean Rooks,1995-96,Minnesota Timberwolves,NBA,1200000
Sean Rooks,1996-97,Los Angeles Lakers,NBA,1200000
Sean Rooks,1997-98,Los Angeles Lakers,NBA,1440000
Sean Rooks,1998-99,Los Angeles Lakers,NBA,1680000
Sean Rooks,1999-00,Dallas Mavericks,NBA,1920000
Sean Rooks,2000-01,Los Angeles Clippers,NBA,2160000
Sean Rooks,2001-02,Los Angeles Clippers,NBA,2400000
Sean Rooks,2002-03,Los Angeles Clippers,NBA,2640000
Sean Rooks,2003-04,New Orleans Hornets,NBA,1070000
Derrick Rose,2008-09,Chicago Bulls,NBA,4822800
Derrick Rose,2009-10,Chicago Bulls,NBA,5184480
Derrick Rose,2010-11,Chicago Bulls,NBA,5546160
Derrick Rose,2011-12,Chicago Bulls,NBA,6993708
Derrick Rose,2012-13,Chicago Bulls,NBA,16402500
Derrick Rose,2013-14,Chicago Bulls,NBA,17632688
Derrick Rose,2014-15,Chicago Bulls,NBA,18862875
Derrick Rose,2015-16,Chicago Bulls,NBA,20093063
Derrick Rose,2016-17,Chicago Bulls,NBA,21323250
Jalen Rose,1994-95,Denver Nuggets,NBA,975000
Jalen Rose,1995-96,Denver Nuggets,NBA,1268000
Jalen Rose,1996-97,Indiana Pacers,NBA,1560000
Jalen Rose,1997-98,Indiana Pacers,NBA,1852500
Jalen Rose,1998-99,Indiana Pacers,NBA,2145000
Jalen Rose,1999-00,Indiana Pacers,NBA,2437500
Jalen Rose,2000-01,Indiana Pacers,NBA,9660000
Jalen Rose,2001-02,Indiana Pacers,NBA,10865250
Jalen Rose,2002-03,Chicago Bulls,NBA,12072500
Jalen Rose,2003-04,Toronto Raptors,NBA,13279750
Jalen Rose,2004-05,Toronto Raptors,NBA,14487000
Jalen Rose,2005-06,Toronto Raptors,NBA,15694250
Jalen Rose,2006-07,New York Knicks,NBA,14601500
Jalen Rose,2006-07,Phoenix Suns,NBA,1540000
Malik Rose,1996-97,Charlotte Hornets,NBA,220000
Malik Rose,1997-98,San Antonio Spurs,NBA,272250
Malik Rose,1998-99,San Antonio Spurs,NBA,425000
Malik Rose,1999-00,San Antonio Spurs,NBA,2285000
Malik Rose,2000-01,San Antonio Spurs,NBA,2570000
Malik Rose,2001-02,San Antonio Spurs,NBA,2285000
Malik Rose,2002-03,San Antonio Spurs,NBA,4370000
Malik Rose,2003-04,San Antonio Spurs,NBA,4916250
Malik Rose,2004-05,San Antonio Spurs,NBA,5462500
Malik Rose,2005-06,New York Knicks,NBA,6008750
Malik Rose,2006-07,New York Knicks,NBA,7525397
Malik Rose,2007-08,New York Knicks,NBA,7101250
Malik Rose,2008-09,Oklahoma City Thunder,NBA,7647500
Quinton Ross,2004-05,Los Angeles Clippers,NBA,620046
Quinton Ross,2005-06,Los Angeles Clippers,NBA,700000
Quinton Ross,2006-07,Los Angeles Clippers,NBA,771331
Quinton Ross,2007-08,Los Angeles Clippers,NBA,826046
Quinton Ross,2008-09,Memphis Grizzlies,NBA,854957
Quinton Ross,2009-10,Washington Wizards,NBA,1033342
Quinton Ross,2010-11,New Jersey Nets,NBA,1146337
Terrence Ross,2012-13,Toronto Raptors,NBA,2563320
Terrence Ross,2013-14,Toronto Raptors,NBA,2678640
Terrence Ross,2014-15,Toronto Raptors,NBA,2793960
Terrence Ross,2015-16,Toronto Raptors,NBA,3553917
Terrence Ross,2016-17,Toronto Raptors,NBA,10500000
Terrence Ross,2017-18,Toronto Raptors,NBA,10500000
Terrence Ross,2018-19,Toronto Raptors,NBA,10500000
Brandon Roy,2006-07,Portland Trail Blazers,NBA,2681880
Brandon Roy,2007-08,Portland Trail Blazers,NBA,2883120
Brandon Roy,2008-09,Portland Trail Blazers,NBA,3084240
Brandon Roy,2009-10,Portland Trail Blazers,NBA,3910816
Brandon Roy,2010-11,Portland Trail Blazers,NBA,13520500
Brandon Roy,2011-12,Portland Trail Blazers,NBA,16032144
Brandon Roy,2012-13,Portland Trail Blazers,NBA,16359805
Brandon Roy,2012-13,Minnesota Timberwolves,NBA,5100000
Brandon Roy,2014-15,Portland Trail Blazers,NBA,19317326
Terry Rozier,2015-16,Boston Celtics,NBA,1824360
Terry Rozier,2016-17,Boston Celtics,NBA,1906440
Terry Rozier,2017-18,Boston Celtics,NBA,1988520
Terry Rozier,2018-19,Boston Celtics,NBA,3050390
Ricky Rubio,2011-12,Minnesota Timberwolves,NBA,3480120
Ricky Rubio,2012-13,Minnesota Timberwolves,NBA,3741120
Ricky Rubio,2013-14,Minnesota Timberwolves,NBA,4002120
Ricky Rubio,2014-15,Minnesota Timberwolves,NBA,5070686
Ricky Rubio,2015-16,Minnesota Timberwolves,NBA,12365000
Ricky Rubio,2016-17,Minnesota Timberwolves,NBA,13292375
Ricky Rubio,2017-18,Minnesota Timberwolves,NBA,14219750
Ricky Rubio,2018-19,Minnesota Timberwolves,NBA,15147125
Guy Rucker,2002-03,Golden State Warriors,NBA,34946
Damjan Rudez,2014-15,Indiana Pacers,NBA,1100000
Damjan Rudez,2015-16,Minnesota Timberwolves,NBA,1149500
Damjan Rudez,2016-17,Minnesota Timberwolves,NBA,1199000
Michael Ruffin,1999-00,Chicago Bulls,NBA,401875
Michael Ruffin,2000-01,Chicago Bulls,NBA,440000
Michael Ruffin,2001-02,Chicago Bulls,NBA,540850
Michael Ruffin,2001-02,Philadelphia 76ers,NBA,468297
Michael Ruffin,2003-04,Utah Jazz,NBA,663679
Michael Ruffin,2004-05,Washington Wizards,NBA,745046
Michael Ruffin,2005-06,Washington Wizards,NBA,1670000
Michael Ruffin,2006-07,Washington Wizards,NBA,1803600
Michael Ruffin,2007-08,Milwaukee Bucks,NBA,1033930
Michael Ruffin,2008-09,Portland Trail Blazers,NBA,1141838
Brandon Rush,2008-09,Indiana Pacers,NBA,1799160
Brandon Rush,2009-10,Indiana Pacers,NBA,1934160
Brandon Rush,2010-11,Indiana Pacers,NBA,2069049
Brandon Rush,2011-12,Golden State Warriors,NBA,2956658
Brandon Rush,2012-13,Golden State Warriors,NBA,4000000
Brandon Rush,2013-14,Utah Jazz,NBA,4000000
Brandon Rush,2014-15,Golden State Warriors,NBA,1145685
Brandon Rush,2015-16,Golden State Warriors,NBA,1270964
Kareem Rush,2002-03,Los Angeles Lakers,NBA,1021080
Kareem Rush,2003-04,Los Angeles Lakers,NBA,1097640
Kareem Rush,2004-05,Charlotte Bobcats,NBA,1174200
Kareem Rush,2005-06,Charlotte Bobcats,NBA,3000000
Kareem Rush,2006-07,Seattle SuperSonics,NBA,19466
Kareem Rush,2007-08,Indiana Pacers,NBA,854957
Kareem Rush,2008-09,Philadelphia 76ers,NBA,926678
Kareem Rush,2009-10,Los Angeles Clippers,NBA,534906
Bryon Russell,1993-94,Utah Jazz,NBA,150000
Bryon Russell,1994-95,Utah Jazz,NBA,265000
Bryon Russell,1995-96,Utah Jazz,NBA,300000
Bryon Russell,1996-97,Utah Jazz,NBA,385000
Bryon Russell,1997-98,Utah Jazz,NBA,2857144
Bryon Russell,1998-99,Utah Jazz,NBA,3428000
Bryon Russell,1999-00,Utah Jazz,NBA,4000000
Bryon Russell,2000-01,Utah Jazz,NBA,4570000
Bryon Russell,2001-02,Utah Jazz,NBA,5142857
Bryon Russell,2002-03,Washington Wizards,NBA,1400000
Bryon Russell,2003-04,Los Angeles Lakers,NBA,1070000
Bryon Russell,2004-05,Denver Nuggets,NBA,1100000
Bryon Russell,2005-06,Denver Nuggets,NBA,1138500
D'Angelo Russell,2015-16,Los Angeles Lakers,NBA,5103120
D'Angelo Russell,2016-17,Los Angeles Lakers,NBA,5332800
D'Angelo Russell,2017-18,Los Angeles Lakers,NBA,5562360
D'Angelo Russell,2018-19,Los Angeles Lakers,NBA,7019698
Walker Russell,2011-12,Detroit Pistons,NBA,374289
Arvydas Sabonis,1995-96,Portland Trail Blazers,NBA,2200000
Arvydas Sabonis,1996-97,Portland Trail Blazers,NBA,2640000
Arvydas Sabonis,1997-98,Portland Trail Blazers,NBA,3080000
Arvydas Sabonis,1998-99,Portland Trail Blazers,NBA,9000000
Arvydas Sabonis,1999-00,Portland Trail Blazers,NBA,9818481
Arvydas Sabonis,2000-01,Portland Trail Blazers,NBA,11250000
Arvydas Sabonis,2002-03,Portland Trail Blazers,NBA,6850000
Arvydas Sabonis,2004-05,Portland Trail Blazers,NBA,3000000
Robert Sacre,2012-13,Los Angeles Lakers,NBA,473604
Robert Sacre,2013-14,Los Angeles Lakers,NBA,788872
Robert Sacre,2014-15,Los Angeles Lakers,NBA,915243
Robert Sacre,2015-16,Los Angeles Lakers,NBA,981348
John Salley,1987-88,Detroit Pistons,NBA,335000
John Salley,1988-89,Detroit Pistons,NBA,380000
John Salley,1990-91,Detroit Pistons,NBA,575000
John Salley,1991-92,Detroit Pistons,NBA,2000000
John Salley,1992-93,Miami Heat,NBA,2002000
John Salley,1993-94,Miami Heat,NBA,2452000
John Salley,1994-95,Miami Heat,NBA,2652000
John Salley,1995-96,Toronto Raptors,NBA,2402000
John Salley,1996-97,Toronto Raptors,NBA,2225000
John Salley,1999-00,Los Angeles Lakers,NBA,510000
John Salmons,2002-03,Philadelphia 76ers,NBA,670800
John Salmons,2003-04,Philadelphia 76ers,NBA,865320
John Salmons,2004-05,Philadelphia 76ers,NBA,925680
John Salmons,2005-06,Philadelphia 76ers,NBA,1669001
John Salmons,2006-07,Sacramento Kings,NBA,4400000
John Salmons,2007-08,Sacramento Kings,NBA,4752000
John Salmons,2008-09,Chicago Bulls,NBA,5104000
John Salmons,2009-10,Milwaukee Bucks,NBA,5456000
John Salmons,2010-11,Milwaukee Bucks,NBA,8000000
John Salmons,2011-12,Sacramento Kings,NBA,8500000
John Salmons,2012-13,Sacramento Kings,NBA,8083000
John Salmons,2013-14,Sacramento Kings,NBA,7583000
John Salmons,2014-15,Phoenix Suns,NBA,2000000
John Salmons,2014-15,Atlanta Hawks,NBA,1000000
Soumaila Samake,2000-01,New Jersey Nets,NBA,316969
Soumaila Samake,2001-02,Chicago Bulls,NBA,465850
Soumaila Samake,2002-03,Los Angeles Lakers,NBA,124984
Cheikh Samb,2007-08,Detroit Pistons,NBA,427163
Cheikh Samb,2008-09,Los Angeles Clippers,NBA,797581
JaKarr Sampson,2014-15,Philadelphia 76ers,NBA,507336
JaKarr Sampson,2015-16,Philadelphia 76ers,NBA,845059
JaKarr Sampson,2016-17,Philadelphia 76ers,NBA,980431
JaKarr Sampson,2017-18,Philadelphia 76ers,NBA,1051245
Jamal Sampson,2002-03,Milwaukee Bucks,NBA,349458
Jamal Sampson,2003-04,Los Angeles Lakers,NBA,563679
Jamal Sampson,2004-05,Charlotte Bobcats,NBA,695046
Jamal Sampson,2005-06,Sacramento Kings,NBA,719373
Jamal Sampson,2006-07,Denver Nuggets,NBA,771331
Samardo Samuels,2010-11,Cleveland Cavaliers,NBA,500000
Samardo Samuels,2011-12,Cleveland Cavaliers,NBA,762195
Samardo Samuels,2012-13,Cleveland Cavaliers,NBA,341756
Pepe Sanchez,2000-01,Philadelphia 76ers,NBA,316969
Pepe Sanchez,2002-03,Detroit Pistons,NBA,587435
Pepe Sanchez,2003-04,Golden State Warriors,NBA,663679
Larry Sanders,2010-11,Milwaukee Bucks,NBA,1731960
Larry Sanders,2011-12,Milwaukee Bucks,NBA,1861920
Larry Sanders,2012-13,Milwaukee Bucks,NBA,1991760
Larry Sanders,2013-14,Milwaukee Bucks,NBA,3053368
Larry Sanders,2014-15,Milwaukee Bucks,NBA,11000000
Larry Sanders,2015-16,Milwaukee Bucks,NBA,2170000
Larry Sanders,2016-17,Milwaukee Bucks,NBA,2170000
Larry Sanders,2017-18,Milwaukee Bucks,NBA,2170000
Larry Sanders,2018-19,Milwaukee Bucks,NBA,2170000
Larry Sanders,2019-20,Milwaukee Bucks,NBA,2170000
Larry Sanders,2020-21,Milwaukee Bucks,NBA,2170000
Larry Sanders,2021-22,Milwaukee Bucks,NBA,2170000
Melvin Sanders,2005-06,San Antonio Spurs,NBA,24315
Daniel Santiago,2000-01,Phoenix Suns,NBA,316969
Daniel Santiago,2001-02,Phoenix Suns,NBA,465850
Daniel Santiago,2003-04,Milwaukee Bucks,NBA,1200000
Daniel Santiago,2004-05,Milwaukee Bucks,NBA,1320000
Jeryl Sasser,2001-02,Orlando Magic,NBA,901800
Jeryl Sasser,2002-03,Orlando Magic,NBA,969480
Jeryl Sasser,2003-04,Orlando Magic,NBA,1125729
Kenny Satterfield,2001-02,Denver Nuggets,NBA,332817
Kenny Satterfield,2002-03,Philadelphia 76ers,NBA,512435
Predrag Savovic,2002-03,Denver Nuggets,NBA,349458
Brian Scalabrine,2001-02,New Jersey Nets,NBA,332817
Brian Scalabrine,2002-03,New Jersey Nets,NBA,512435
Brian Scalabrine,2003-04,New Jersey Nets,NBA,800000
Brian Scalabrine,2004-05,New Jersey Nets,NBA,900000
Brian Scalabrine,2005-06,Boston Celtics,NBA,2586207
Brian Scalabrine,2006-07,Boston Celtics,NBA,2793103
Brian Scalabrine,2007-08,Boston Celtics,NBA,3000000
Brian Scalabrine,2008-09,Boston Celtics,NBA,3206897
Brian Scalabrine,2009-10,Boston Celtics,NBA,3413793
Brian Scalabrine,2010-11,Chicago Bulls,NBA,1229255
Brian Scalabrine,2011-12,Chicago Bulls,NBA,1352181
Alex Scales,2005-06,San Antonio Spurs,NBA,24315
Luke Schenscher,2006-07,Chicago Bulls,NBA,55000
Detlef Schrempf,1985-86,Dallas Mavericks,NBA,290000
Detlef Schrempf,1987-88,Dallas Mavericks,NBA,390000
Detlef Schrempf,1988-89,Dallas Mavericks,NBA,440000
Detlef Schrempf,1990-91,Indiana Pacers,NBA,1160000
Detlef Schrempf,1991-92,Indiana Pacers,NBA,1278000
Detlef Schrempf,1992-93,Indiana Pacers,NBA,1393000
Detlef Schrempf,1993-94,Seattle SuperSonics,NBA,1308000
Detlef Schrempf,1994-95,Seattle SuperSonics,NBA,5000000
Detlef Schrempf,1995-96,Seattle SuperSonics,NBA,5000000
Detlef Schrempf,1996-97,Seattle SuperSonics,NBA,3333000
Detlef Schrempf,1997-98,Seattle SuperSonics,NBA,3333333
Detlef Schrempf,1998-99,Seattle SuperSonics,NBA,3333000
Detlef Schrempf,1999-00,Portland Trail Blazers,NBA,2000000
Detlef Schrempf,2000-01,Portland Trail Blazers,NBA,2200000
Dennis Schroder,2013-14,Atlanta Hawks,NBA,1348200
Dennis Schroder,2014-15,Atlanta Hawks,NBA,1690680
Dennis Schroder,2015-16,Atlanta Hawks,NBA,1763400
Dennis Schroder,2016-17,Atlanta Hawks,NBA,2708582
Luis Scola,2007-08,Houston Rockets,NBA,2910000
Luis Scola,2008-09,Houston Rockets,NBA,3100667
Luis Scola,2009-10,Houston Rockets,NBA,3375600
Luis Scola,2010-11,Houston Rockets,NBA,7775378
Luis Scola,2011-12,Houston Rockets,NBA,8591793
Luis Scola,2012-13,Houston Rockets,NBA,5259697
Luis Scola,2012-13,Phoenix Suns,NBA,4148510
Luis Scola,2013-14,Indiana Pacers,NBA,4508504
Luis Scola,2014-15,Houston Rockets,NBA,6541000
Luis Scola,2014-15,Houston Rockets,NBA,6172538
Luis Scola,2014-15,Indiana Pacers,NBA,4868499
Luis Scola,2015-16,Toronto Raptors,NBA,3000000
Dennis Scott,1990-91,Orlando Magic,NBA,1560000
Dennis Scott,1991-92,Orlando Magic,NBA,1980000
Dennis Scott,1992-93,Orlando Magic,NBA,2400000
Dennis Scott,1993-94,Orlando Magic,NBA,2820000
Dennis Scott,1994-95,Orlando Magic,NBA,3240000
Dennis Scott,1995-96,Orlando Magic,NBA,3150000
Dennis Scott,1996-97,Orlando Magic,NBA,3000000
Dennis Scott,1997-98,Dallas Mavericks,NBA,2920000
Dennis Scott,1998-99,New York Knicks,NBA,1000000
Dennis Scott,1998-99,Minnesota Timberwolves,NBA,725000
Dennis Scott,1999-00,Vancouver Grizzlies,NBA,1100000
Dennis Scott,2000-01,Washington Wizards,NBA,1200000
Mike Scott,2012-13,Atlanta Hawks,NBA,473604
Mike Scott,2013-14,Atlanta Hawks,NBA,788872
Mike Scott,2014-15,Atlanta Hawks,NBA,3333333
Mike Scott,2015-16,Atlanta Hawks,NBA,3333333
Mike Scott,2016-17,Atlanta Hawks,NBA,3333334
Shawnelle Scott,1996-97,Cleveland Cavaliers,NBA,300000
Shawnelle Scott,1997-98,Cleveland Cavaliers,NBA,500000
Shawnelle Scott,2000-01,San Antonio Spurs,NBA,548500
Shawnelle Scott,2001-02,Denver Nuggets,NBA,590850
Malik Sealy,1992-93,Indiana Pacers,NBA,790000
Malik Sealy,1993-94,Indiana Pacers,NBA,1023000
Malik Sealy,1994-95,Los Angeles Clippers,NBA,1260000
Malik Sealy,1995-96,Los Angeles Clippers,NBA,1495000
Malik Sealy,1996-97,Los Angeles Clippers,NBA,1732000
Malik Sealy,1997-98,Detroit Pistons,NBA,1150000
Malik Sealy,1998-99,Minnesota Timberwolves,NBA,1000000
Malik Sealy,1999-00,Minnesota Timberwolves,NBA,1100000
Thabo Sefolosha,2006-07,Chicago Bulls,NBA,1679280
Thabo Sefolosha,2007-08,Chicago Bulls,NBA,1805160
Thabo Sefolosha,2008-09,Oklahoma City Thunder,NBA,1931160
Thabo Sefolosha,2009-10,Oklahoma City Thunder,NBA,2759628
Thabo Sefolosha,2010-11,Oklahoma City Thunder,NBA,3250000
Thabo Sefolosha,2011-12,Oklahoma City Thunder,NBA,3300000
Thabo Sefolosha,2012-13,Oklahoma City Thunder,NBA,3600000
Thabo Sefolosha,2013-14,Oklahoma City Thunder,NBA,3900000
Thabo Sefolosha,2014-15,Atlanta Hawks,NBA,4150000
Thabo Sefolosha,2015-16,Atlanta Hawks,NBA,4000000
Thabo Sefolosha,2016-17,Atlanta Hawks,NBA,3850000
Josh Selby,2011-12,Memphis Grizzlies,NBA,550000
Josh Selby,2012-13,Cleveland Cavaliers,NBA,762195
Mouhamed Sene,2006-07,Seattle SuperSonics,NBA,1958640
Mouhamed Sene,2007-08,Seattle SuperSonics,NBA,2105520
Mouhamed Sene,2008-09,Oklahoma City Thunder,NBA,2252400
Kevin Seraphin,2010-11,Washington Wizards,NBA,1563120
Kevin Seraphin,2011-12,Washington Wizards,NBA,1680360
Kevin Seraphin,2012-13,Washington Wizards,NBA,1797600
Kevin Seraphin,2013-14,Washington Wizards,NBA,2761114
Kevin Seraphin,2014-15,Washington Wizards,NBA,3898692
Kevin Seraphin,2015-16,New York Knicks,NBA,2800000
Ansu Sesay,1998-99,Dallas Mavericks,NBA,287500
Ansu Sesay,1999-00,Dallas Mavericks,NBA,535000
Ansu Sesay,2000-01,Detroit Pistons,NBA,508000
Ansu Sesay,2002-03,Seattle SuperSonics,NBA,612435
Ansu Sesay,2003-04,Seattle SuperSonics,NBA,688679
Ansu Sesay,2004-05,Golden State Warriors,NBA,745046
Ramon Sessions,2007-08,Milwaukee Bucks,NBA,427163
Ramon Sessions,2008-09,Milwaukee Bucks,NBA,722517
Ramon Sessions,2009-10,Minnesota Timberwolves,NBA,3670667
Ramon Sessions,2010-11,Cleveland Cavaliers,NBA,3964320
Ramon Sessions,2011-12,Cleveland Cavaliers,NBA,4257973
Ramon Sessions,2012-13,Charlotte Bobcats,NBA,5000000
Ramon Sessions,2013-14,Charlotte Bobcats,NBA,5000000
Ramon Sessions,2014-15,Washington Wizards,NBA,2077000
Ramon Sessions,2015-16,Washington Wizards,NBA,2170465
Ha Seung-Jin,2005-06,Portland Trail Blazers,NBA,641748
Ha Seung-Jin,2006-07,Milwaukee Bucks,NBA,744551
Mustafa Shakur,2007-08,Sacramento Kings,NBA,5450
Mustafa Shakur,2010-11,Washington Wizards,NBA,89670
Walter Sharpe,2008-09,Detroit Pistons,NBA,442114
Brian Shaw,1988-89,Boston Celtics,NBA,150000
Brian Shaw,1990-91,Boston Celtics,NBA,1212000
Brian Shaw,1991-92,Boston Celtics,NBA,1313000
Brian Shaw,1992-93,Miami Heat,NBA,1413000
Brian Shaw,1993-94,Miami Heat,NBA,1513000
Brian Shaw,1994-95,Orlando Magic,NBA,692900
Brian Shaw,1995-96,Orlando Magic,NBA,4250000
Brian Shaw,1996-97,Orlando Magic,NBA,4000000
Brian Shaw,1997-98,Golden State Warriors,NBA,3750000
Brian Shaw,1998-99,Philadelphia 76ers,NBA,3400000
Brian Shaw,1998-99,Portland Trail Blazers,NBA,850000
Brian Shaw,1999-00,Houston Rockets,NBA,1100000
Brian Shaw,1999-00,Los Angeles Lakers,NBA,510000
Brian Shaw,2000-01,Los Angeles Lakers,NBA,2250000
Brian Shaw,2001-02,Los Angeles Lakers,NBA,963415
Brian Shaw,2002-03,Los Angeles Lakers,NBA,1030000
Tornike Shengelia,2012-13,Brooklyn Nets,NBA,473604
Tornike Shengelia,2013-14,Brooklyn Nets,NBA,788872
Tornike Shengelia,2014-15,Chicago Bulls,NBA,
Paul Shirley,2002-03,Atlanta Hawks,NBA,29832
Iman Shumpert,2011-12,New York Knicks,NBA,1563120
Iman Shumpert,2012-13,New York Knicks,NBA,1680360
Iman Shumpert,2013-14,New York Knicks,NBA,1703760
Iman Shumpert,2014-15,Cleveland Cavaliers,NBA,2616975
Iman Shumpert,2015-16,Cleveland Cavaliers,NBA,9000000
Iman Shumpert,2016-17,Cleveland Cavaliers,NBA,9700000
Iman Shumpert,2017-18,Cleveland Cavaliers,NBA,10300000
Iman Shumpert,2018-19,Cleveland Cavaliers,NBA,11000000
Alexey Shved,2012-13,Minnesota Timberwolves,NBA,2934610
Alexey Shved,2013-14,Minnesota Timberwolves,NBA,3150000
Alexey Shved,2014-15,New York Knicks,NBA,3282056
Garret Siler,2010-11,Phoenix Suns,NBA,473640
Garret Siler,2011-12,Phoenix Suns,NBA,51097
Wayne Simien,2005-06,Miami Heat,NBA,867720
Wayne Simien,2006-07,Miami Heat,NBA,932760
Bobby Simmons,2001-02,Washington Wizards,NBA,332817
Bobby Simmons,2002-03,Detroit Pistons,NBA,512435
Bobby Simmons,2002-03,Washington Wizards,NBA,337457
Bobby Simmons,2003-04,Los Angeles Clippers,NBA,638679
Bobby Simmons,2004-05,Los Angeles Clippers,NBA,825000
Bobby Simmons,2005-06,Milwaukee Bucks,NBA,8000000
Bobby Simmons,2006-07,Milwaukee Bucks,NBA,8640000
Bobby Simmons,2007-08,Milwaukee Bucks,NBA,9280000
Bobby Simmons,2008-09,New Jersey Nets,NBA,10602667
Bobby Simmons,2009-10,New Jersey Nets,NBA,10560000
Bobby Simmons,2010-11,San Antonio Spurs,NBA,71951
Bobby Simmons,2011-12,Los Angeles Clippers,NBA,594836
Cedric Simmons,2006-07,New Orleans/Oklahoma City Hornets,NBA,1515480
Cedric Simmons,2007-08,Chicago Bulls,NBA,1629120
Cedric Simmons,2008-09,Sacramento Kings,NBA,1742760
Jonathon Simmons,2015-16,San Antonio Spurs,NBA,525093
Jonathon Simmons,2016-17,San Antonio Spurs,NBA,874636
Dickey Simpkins,1994-95,Chicago Bulls,NBA,650000
Dickey Simpkins,1995-96,Chicago Bulls,NBA,845000
Dickey Simpkins,1996-97,Chicago Bulls,NBA,1040000
Dickey Simpkins,1997-98,Golden State Warriors,NBA,1235000
Dickey Simpkins,1999-00,Chicago Bulls,NBA,1500000
Dickey Simpkins,2001-02,Atlanta Hawks,NBA,26190
